cords,emotion,x,y,dist
"(0.33, 0.17)",sadness,0.33,0.17,0.10933275147575378
"(0.79, 0.73)",sadness,0.79,0.73,0.734099381755298
"(0.35, 0.03)",sadness,0.35,0.03,0.23352231483153793
"(0.7, 0.62)",sadness,0.7,0.62,0.5939860139860139
"(0.8, 0.7)",sadness,0.8,0.7,0.722021114446176
"(0.65, 0.96)",sadness,0.65,0.96,0.8275512450191054
"(0.54, 0.12)",sadness,0.54,0.12,0.3181235634061237
"(0.45, 0.77)",sadness,0.45,0.77,0.5697881585731261
"(0.24, 0.33)",joy,0.24,0.33,0.09166189117354434
"(0.26, 0.45)",sadness,0.26,0.45,0.21208706531170557
"(0.8, 0.63)",sadness,0.8,0.63,0.6794108514667052
"(0.45, 0.56)",neutral,0.45,0.56,0.3814608653636703
"(0.45, 0.9)",sadness,0.45,0.9,0.69264604644086
"(0.81, 0.32)",sadness,0.81,0.32,0.571095573474145
"(0.61, 0.5)",sadness,0.61,0.5,0.4492283362586408
"(0.18, 0.48)",sadness,0.18,0.48,0.2500681309676995
"(0.86, 0.5)",sadness,0.86,0.5,0.6685270942303565
"(0.91, 0.61)",sadness,0.91,0.61,0.7619654931708004
"(0.96, 0.77)",sadness,0.96,0.77,0.8911274858289381
"(0.91, 0.66)",sadness,0.91,0.66,0.7875565115830528
"(0.41, 0.83)",sadness,0.41,0.83,0.614185298273403
"(0.23, 0.37)",sadness,0.23,0.37,0.13236345459261972
"(0.04, 0.35)",sadness,0.04,0.35,0.23316418819610152
"(0.87, 0.48)",sadness,0.87,0.48,0.670277429400275
"(0.17, 0.3)",sadness,0.17,0.3,0.09682628190185377
"(0.87, 0.71)",sadness,0.87,0.71,0.7831216538132073
"(0.44, 0.66)",sadness,0.44,0.66,0.4645591340257959
"(0.96, 0.45)",sadness,0.96,0.45,0.7458710214341276
"(0.75, 0.91)",sadness,0.75,0.91,0.8403785861311415
"(0.26, 0.77)",sadness,0.26,0.77,0.5317570297204796
"(0.2, 0.92)",sadness,0.2,0.92,0.6830063736813258
"(0.76, 0.88)",sadness,0.76,0.88,0.822829724451155
"(0.64, 0.12)",sadness,0.64,0.12,0.4126155021847349
"(0.84, 0.75)",sadness,0.84,0.75,0.7848489767334379
"(0.82, 0.94)",sadness,0.82,0.94,0.9072280537187712
"(0.7, 0.61)",sadness,0.7,0.61,0.5876126407593899
"(0.76, 0.36)",sadness,0.76,0.36,0.5293852618276823
"(0.34, 0.93)",sadness,0.34,0.93,0.6980666208812849
"(0.97, 0.61)",sadness,0.97,0.61,0.8148747041186097
"(0.04, 0.29)",sadness,0.04,0.29,0.2111419505274394
"(0.96, 0.81)",sadness,0.96,0.81,0.9155497107873942
"(0.06, 0.37)",joy,0.06,0.37,0.22679697380802002
"(0.97, 0.89)",sadness,0.97,0.89,0.9749268289845808
"(0.92, 0.95)",joy,0.92,0.95,0.9809395810823773
"(0.27, 0.81)",sadness,0.27,0.81,0.5720957181146518
"(0.15, 0.72)",sadness,0.15,0.72,0.49077270334591216
"(0.85, 0.52)",sadness,0.85,0.52,0.6675216244263008
"(0.53, 0.06)",sadness,0.53,0.06,0.3364715308977856
"(0.37, 0.78)",sadness,0.37,0.78,0.5558328472137666
"(0.87, 0.32)",sadness,0.87,0.32,0.6305390746584489
"(0.19, 0.34)",sadness,0.19,0.34,0.11536115463969834
"(1.0, 0.82)",sadness,1.0,0.82,0.9531954797276532
"(0.71, 0.43)",sadness,0.71,0.43,0.503129868454729
"(0.85, 0.34)",sadness,0.85,0.34,0.6137029191089783
"(0.11, 0.61)",sadness,0.11,0.61,0.39522120944024847
"(0.51, 0.81)",joy,0.51,0.81,0.6300880836856079
"(0.84, 0.25)",sadness,0.84,0.25,0.59535657780952
"(0.84, 0.52)",sadness,0.84,0.52,0.6584680888029671
"(0.37, 0.75)",sadness,0.37,0.75,0.5266477440846535
"(0.65, 0.18)",sadness,0.65,0.18,0.4094399383702957
"(0.47, 0.57)",sadness,0.47,0.57,0.400815358044773
"(0.97, 0.41)",sadness,0.97,0.41,0.7452552574769312
"(0.43, 0.87)",sadness,0.43,0.87,0.6581462206440573
"(0.02, 0.77)",sadness,0.02,0.77,0.5771031590102973
"(0.52, 0.78)",sadness,0.52,0.78,0.6074731110223637
"(0.54, 0.15)",sadness,0.54,0.15,0.30821244181005686
"(0.61, 0.88)",anger,0.61,0.88,0.7382244434228233
"(0.26, 0.11)",sadness,0.26,0.11,0.12936293683423325
"(0.8, 0.88)",sadness,0.8,0.88,0.848450550038094
"(0.22, 0.49)",sadness,0.22,0.49,0.2527536741098498
"(0.71, 0.27)",sadness,0.71,0.27,0.46631250984609574
"(0.88, 0.92)",joy,0.88,0.92,0.9316815838161565
"(0.61, 0.64)",sadness,0.61,0.64,0.5428046309018335
"(0.64, 0.9)",sadness,0.64,0.9,0.7706176436100856
"(0.86, 0.89)",sadness,0.86,0.89,0.8961185611960529
"(0.88, 0.61)",sadness,0.88,0.61,0.7359189680041789
"(0.68, 0.44)",sadness,0.68,0.44,0.47964127058391964
"(0.49, 0.71)",neutral,0.49,0.71,0.5315011859677445
"(0.48, 0.66)",sadness,0.48,0.66,0.482736749612434
"(0.66, 0.21)",sadness,0.66,0.21,0.41621901197551553
"(0.47, 0.3)",sadness,0.47,0.3,0.23349985441920595
"(0.88, 0.37)",sadness,0.88,0.37,0.648720483667561
"(0.52, 0.04)",sadness,0.52,0.04,0.33933266500333553
"(0.96, 0.21)",sadness,0.96,0.21,0.7158108123496929
"(0.47, 0.64)",sadness,0.47,0.64,0.4604001909859989
"(0.36, 0.56)",sadness,0.36,0.56,0.3415674689720089
"(0.55, 0.4)",sadness,0.55,0.4,0.345353493048273
"(0.46, 0.5)",sadness,0.46,0.5,0.3387221154933346
"(0.67, 0.79)",joy,0.67,0.79,0.6964393558805999
"(0.45, 0.87)",sadness,0.45,0.87,0.6640528879222244
"(0.86, 0.94)",sadness,0.86,0.94,0.9331035965389535
"(0.61, 0.55)",anger,0.61,0.55,0.4800624378677763
"(0.19, 0.61)",sadness,0.19,0.61,0.37555154803378665
"(0.86, 0.38)",sadness,0.86,0.38,0.631315487653244
"(0.58, 0.55)",joy,0.58,0.55,0.4576518971192704
"(0.68, 0.2)",neutral,0.68,0.2,0.4369408276974072
"(0.17, 0.93)",sadness,0.17,0.93,0.695567243625948
"(0.65, 0.89)",neutral,0.65,0.89,0.7672846137629028
"(0.62, 0.71)",joy,0.62,0.71,0.6026252127556192
"(0.96, 0.89)",joy,0.96,0.89,0.9675109440047875
"(0.12, 0.23)",sadness,0.12,0.23,0.1250418678966254
"(0.46, 0.79)",sadness,0.46,0.79,0.592051500476595
"(0.31, 0.2)",joy,0.31,0.2,0.07573749420053728
"(0.25, 0.31)",joy,0.25,0.31,0.07173046031406272
"(0.37, 0.59)",sadness,0.37,0.59,0.3731829828075592
"(0.64, 0.68)",joy,0.64,0.68,0.5925998899478787
"(0.6, 0.1)",sadness,0.6,0.1,0.38127474839286446
"(0.06, 0.49)",sadness,0.06,0.49,0.31209950031633577
"(0.56, 0.79)",sadness,0.56,0.79,0.6352746888280209
"(0.9, 0.65)",sadness,0.9,0.65,0.7737632678030166
"(0.12, 0.35)",joy,0.12,0.35,0.1673460471487387
"(0.88, 0.38)",sadness,0.88,0.38,0.6508218152156883
"(0.37, 0.14)",sadness,0.37,0.14,0.1593139142464702
"(0.42, 0.7)",anger,0.42,0.7,0.4936886424864198
"(0.44, 0.88)",sadness,0.44,0.88,0.6705908678797531
"(0.48, 0.41)",anger,0.48,0.41,0.2911452191899208
"(0.63, 0.13)",sadness,0.63,0.13,0.4002217220104815
"(0.53, 0.36)",sadness,0.53,0.36,0.31005833004093986
"(0.45, 0.96)",sadness,0.45,0.96,0.7501620898411018
"(0.13, 0.75)",sadness,0.13,0.75,0.5242521948756841
"(1.0, 0.34)",sadness,1.0,0.34,0.7620398280249582
"(0.21, 0.24)",joy,0.21,0.24,0.03478927854817192
"(0.84, 0.44)",sadness,0.84,0.44,0.6284378013182199
"(0.96, 0.71)",sadness,0.96,0.71,0.8566933994231477
"(0.94, 0.41)",sadness,0.94,0.41,0.7160940674815857
"(0.46, 0.78)",sadness,0.46,0.78,0.5827471235328565
"(0.71, 0.81)",sadness,0.71,0.81,0.7369592222779383
"(0.17, 0.78)",sadness,0.17,0.78,0.5466738076255898
"(0.83, 0.78)",sadness,0.83,0.78,0.7973552087162517
"(0.34, 0.73)",sadness,0.34,0.73,0.5006811585961978
"(0.25, 0.47)",joy,0.25,0.47,0.2315978554071151
"(0.17, 0.49)",sadness,0.17,0.49,0.2624117837513259
"(0.62, 0.99)",sadness,0.62,0.99,0.8400111222539222
"(0.78, 0.99)",joy,0.78,0.99,0.9226575785136193
"(0.14, 0.82)",sadness,0.14,0.82,0.5908981668208592
"(0.36, 0.38)",joy,0.36,0.38,0.18252257314123665
"(0.43, 0.4)",sadness,0.43,0.4,0.24578505630306796
"(0.95, 0.79)",neutral,0.95,0.79,0.8953015354373339
"(0.84, 0.18)",sadness,0.84,0.18,0.5981087443982729
"(0.49, 0.28)",sadness,0.49,0.28,0.24873768062366858
"(0.48, 0.73)",sadness,0.48,0.73,0.5449313296570151
"(0.08, 0.2)",sadness,0.08,0.2,0.16918504843865198
"(0.8, 0.89)",sadness,0.8,0.89,0.8560368596565883
"(0.61, 0.58)",sadness,0.61,0.58,0.5000522492138799
"(0.75, 0.33)",sadness,0.75,0.33,0.5134701088117604
"(0.18, 0.02)",sadness,0.18,0.02,0.22785672145077027
"(0.81, 0.45)",sadness,0.81,0.45,0.6035314026972933
"(0.01, 0.05)",joy,0.01,0.05,0.3010444758160907
"(0.67, 0.99)",sadness,0.67,0.99,0.8635063178893189
"(0.34, 0.82)",sadness,0.34,0.82,0.5892864716334102
"(0.17, 0.9)",sadness,0.17,0.9,0.6657488135273627
"(0.53, 0.61)",joy,0.53,0.61,0.4684073001107125
"(0.63, 0.7)",sadness,0.63,0.7,0.6011915442875767
"(0.6, 0.48)",sadness,0.6,0.48,0.42958080093420475
"(0.17, 0.85)",sadness,0.17,0.85,0.616090607426574
"(0.13, 0.79)",sadness,0.13,0.79,0.5633501937117348
"(0.15, 0.41)",joy,0.15,0.41,0.19596938586322246
"(0.21, 0.64)",sadness,0.21,0.64,0.40303977859843004
"(0.56, 0.31)",joy,0.56,0.31,0.32325996842884147
"(0.96, 0.9)",neutral,0.96,0.9,0.974273162927012
"(0.82, 0.29)",sadness,0.82,0.29,0.5775489082790736
"(0.87, 0.59)",sadness,0.87,0.59,0.7172937291667216
"(0.55, 0.39)",sadness,0.55,0.39,0.34079064824298555
"(0.93, 0.97)",joy,0.93,0.97,1.0023516824450904
"(0.23, 0.52)",sadness,0.23,0.52,0.2819248527058779
"(0.37, 0.53)",sadness,0.37,0.53,0.31730257369351994
"(0.52, 0.46)",sadness,0.52,0.46,0.3533255796437241
"(0.46, 0.35)",sadness,0.46,0.35,0.2424275831310073
"(0.49, 0.46)",joy,0.49,0.46,0.33049096797929034
"(1.0, 0.59)",joy,1.0,0.59,0.8330509769909273
"(0.34, 0.12)",joy,0.34,0.12,0.1520023009572812
"(0.69, 0.34)",sadness,0.69,0.34,0.45667598058641046
"(0.83, 0.84)",sadness,0.83,0.84,0.8392615469873217
"(0.56, 0.81)",sadness,0.56,0.81,0.6527139256420665
"(0.43, 0.71)",sadness,0.43,0.71,0.5066203115309811
"(0.59, 0.86)",sadness,0.59,0.86,0.7109880450440841
"(0.17, 0.72)",sadness,0.17,0.72,0.4873065119195976
"(0.85, 0.76)",sadness,0.85,0.76,0.7989515508559883
"(0.82, 0.73)",neutral,0.82,0.73,0.7566482588417129
"(0.72, 0.11)",sadness,0.72,0.11,0.4923006644841672
"(0.72, 0.48)",sadness,0.72,0.48,0.5331026221939019
"(0.85, 0.81)",sadness,0.85,0.81,0.8324526573740005
"(0.8, 0.28)",sadness,0.8,0.28,0.556796355963103
"(0.19, 0.95)",sadness,0.19,0.95,0.713642150574591
"(0.09, 0.4)",sadness,0.09,0.4,0.2237048509430869
"(0.71, 0.79)",sadness,0.71,0.79,0.7215589766879524
"(0.85, 0.38)",sadness,0.85,0.38,0.6215740903914497
"(0.94, 0.69)",sadness,0.94,0.69,0.8290067864281089
"(0.75, 0.66)",joy,0.75,0.66,0.6580022319555957
"(0.54, 0.63)",sadness,0.54,0.63,0.49037927399456915
"(0.44, 0.62)",sadness,0.44,0.62,0.42859317783151946
"(0.69, 0.9)",sadness,0.69,0.9,0.7974183520383993
"(0.24, 0.35)",neutral,0.24,0.35,0.11163978123880904
"(0.12, 0.76)",sadness,0.12,0.76,0.536252028395088
"(0.57, 0.72)",sadness,0.57,0.72,0.5810881523099994
"(0.83, 0.88)",sadness,0.83,0.88,0.8683795375149218
"(0.93, 0.7)",sadness,0.93,0.7,0.8261828647882589
"(0.93, 0.24)",sadness,0.93,0.24,0.6852464822633896
"(0.87, 0.73)",sadness,0.87,0.73,0.7953245017806703
"(0.43, 0.58)",sadness,0.43,0.58,0.3885410403750785
"(0.46, 0.16)",joy,0.46,0.16,0.2290993620203384
"(0.69, 0.75)",sadness,0.69,0.75,0.6781699563576213
"(0.64, 0.85)",sadness,0.64,0.85,0.7281467616417139
"(0.47, 0.98)",sadness,0.47,0.98,0.77499321913556
"(0.8, 0.87)",sadness,0.8,0.87,0.8409147201881859
"(0.84, 0.68)",sadness,0.84,0.68,0.7411292273714079
"(0.95, 0.56)",joy,0.95,0.56,0.7750852514715755
"(0.63, 0.76)",sadness,0.63,0.76,0.6483948552444696
"(1.0, 0.68)",sadness,1.0,0.68,0.87484333074126
"(0.71, 0.74)",sadness,0.71,0.74,0.6841005121216611
"(0.79, 0.21)",sadness,0.79,0.21,0.5459870898597426
"(0.44, 0.76)",sadness,0.44,0.76,0.5568867760276677
"(0.23, 0.73)",sadness,0.23,0.73,0.49175987678884986
"(0.25, 1.0)",sadness,0.25,1.0,0.7615565217762528
"(0.9, 0.86)",sadness,0.9,0.86,0.9031366167127522
"(0.57, 0.32)",sadness,0.57,0.32,0.33530981423793704
"(0.18, 0.85)",sadness,0.18,0.85,0.6149573413368931
"(0.37, 0.49)",neutral,0.37,0.49,0.2809943884661306
"(0.91, 0.91)",sadness,0.91,0.91,0.945258953782559
"(0.31, 0.6)",sadness,0.31,0.6,0.3673784659701023
"(0.79, 0.25)",sadness,0.79,0.25,0.5453668299563035
"(0.69, 0.38)",sadness,0.69,0.38,0.46720020137799223
"(0.36, 0.93)",sadness,0.36,0.93,0.7010754577065195
"(0.64, 0.76)",sadness,0.64,0.76,0.6543858062430692
"(0.85, 0.77)",sadness,0.85,0.77,0.8055149594178609
"(0.87, 0.46)",sadness,0.87,0.46,0.6633327173462065
"(0.77, 0.71)",sadness,0.77,0.71,0.7058544989034085
"(0.59, 0.89)",sadness,0.59,0.89,0.7373576526272148
"(0.43, 0.78)",sadness,0.43,0.78,0.5723456339233602
"(0.35, 0.66)",sadness,0.35,0.66,0.43447800066601927
"(0.82, 0.77)",sadness,0.82,0.77,0.7832238917010083
"(0.26, 0.92)",sadness,0.26,0.92,0.6817089387111522
"(0.68, 0.23)",sadness,0.68,0.23,0.4353269973263811
"(0.61, 0.34)",joy,0.61,0.34,0.37909601739585547
"(0.45, 0.65)",sadness,0.45,0.65,0.4598796743507189
"(0.37, 0.68)",joy,0.37,0.68,0.4589580173981822
"(0.63, 0.9)",sadness,0.63,0.9,0.7655368427046904
"(0.88, 0.86)",sadness,0.88,0.86,0.8887327822453532
"(0.16, 0.6)",sadness,0.16,0.6,0.3713401549591951
"(0.45, 0.63)",sadness,0.45,0.63,0.44207213938381684
"(0.64, 0.94)",sadness,0.64,0.94,0.8052171319378629
"(0.2, 0.77)",sadness,0.2,0.77,0.5334193172615483
"(0.41, 0.57)",neutral,0.41,0.57,0.37043701302001253
"(0.16, 0.86)",neutral,0.16,0.86,0.6272906110289863
"(0.53, 0.66)",anger,0.53,0.66,0.5089786291690972
"(0.35, 0.83)",sadness,0.35,0.83,0.60082793708833
"(0.83, 0.79)",sadness,0.83,0.79,0.804180389028299
"(0.82, 0.55)",sadness,0.82,0.55,0.6541886130576944
"(0.91, 0.5)",sadness,0.91,0.5,0.7148097307987348
"(0.65, 0.32)",sadness,0.65,0.32,0.41336646255283066
"(0.89, 0.76)",joy,0.89,0.76,0.8296644870275992
"(0.66, 0.9)",disgust,0.66,0.9,0.7810642373409189
"(0.82, 0.98)",joy,0.82,0.98,0.9385019011048548
"(0.94, 0.61)",joy,0.94,0.61,0.7882931549225239
"(0.86, 0.48)",sadness,0.86,0.48,0.6609591040741821
"(0.49, 0.33)",joy,0.49,0.33,0.26177142685153454
"(0.8, 0.4)",sadness,0.8,0.4,0.5782658668666353
"(0.28, 0.88)",sadness,0.28,0.88,0.6425058679929693
"(0.63, 0.74)",sadness,0.63,0.74,0.6324194413883543
"(0.62, 0.22)",sadness,0.62,0.22,0.3756986222240682
"(0.33, 0.66)",sadness,0.33,0.66,0.43007132298370143
"(0.52, 0.97)",sadness,0.52,0.97,0.7816061642539702
"(0.76, 0.99)",sadness,0.76,0.99,0.9112009750756555
"(0.89, 0.92)",sadness,0.89,0.92,0.9385283526495495
"(0.47, 0.35)",joy,0.47,0.35,0.2513484198630191
"(0.69, 0.33)",disgust,0.69,0.33,0.4545571273380171
"(0.65, 0.81)",sadness,0.65,0.81,0.7006279502497264
"(0.17, 0.08)",sadness,0.17,0.08,0.1752096053018047
"(0.5, 0.93)",sadness,0.5,0.93,0.7371399655879046
"(0.92, 0.94)",sadness,0.92,0.94,0.9737102713350111
"(0.9, 0.43)",sadness,0.9,0.43,0.6826658564219247
"(0.47, 0.26)",sadness,0.47,0.26,0.22627219248222583
"(0.57, 0.94)",sadness,0.57,0.94,0.7732660369057806
"(0.06, 0.13)",joy,0.06,0.13,0.21423913225649088
"(0.68, 0.91)",disgust,0.68,0.91,0.8002511495108962
"(0.0, 0.03)",sadness,0.0,0.03,0.3214985891927852
"(0.6, 0.57)",joy,0.6,0.57,0.4859182931401079
"(0.46, 0.38)",sadness,0.46,0.38,0.2576110260742912
"(0.32, 0.86)",sadness,0.32,0.86,0.6260765387422218
"(0.84, 0.51)",sadness,0.84,0.51,0.654254885148795
"(0.42, 0.48)",neutral,0.42,0.48,0.2984150677213887
"(0.35, 0.99)",joy,0.35,0.99,0.7588718717136154
"(0.46, 0.92)",sadness,0.46,0.92,0.7147202104436307
"(0.47, 0.94)",sadness,0.47,0.94,0.7368116535336701
"(0.77, 0.4)",sadness,0.77,0.4,0.5495240917997462
"(0.88, 0.72)",sadness,0.88,0.72,0.7971293427084448
"(0.77, 0.8)",sadness,0.77,0.8,0.7689001864345625
"(0.38, 0.52)",sadness,0.38,0.52,0.3123380366632561
"(0.35, 0.94)",neutral,0.35,0.94,0.7093889423470595
"(0.54, 0.75)",anger,0.54,0.75,0.5906276857146738
"(0.66, 0.31)",neutral,0.66,0.31,0.4213620275221376
"(0.21, 0.67)",neutral,0.21,0.67,0.4329357583117606
"(0.71, 0.26)",neutral,0.71,0.26,0.46574304891022894
"(0.18, 0.41)",neutral,0.18,0.41,0.1833539896219711
"(0.92, 0.54)",neutral,0.92,0.54,0.7395139777397934
"(0.38, 0.62)",neutral,0.38,0.62,0.40479963124285306
"(0.34, 0.59)",neutral,0.34,0.59,0.36421264852069823
"(0.68, 0.16)",neutral,0.68,0.16,0.4422603418641766
"(0.77, 0.62)",neutral,0.77,0.62,0.6491946168486449
"(0.15, 0.27)",joy,0.15,0.27,0.09986606513145173
"(0.37, 0.21)",neutral,0.37,0.21,0.1284379534558079
"(0.37, 0.57)",neutral,0.37,0.57,0.3544065464909029
"(0.71, 0.98)",neutral,0.71,0.98,0.8754038909118353
"(0.51, 0.93)",neutral,0.51,0.93,0.7406620173681329
"(0.89, 0.95)",neutral,0.89,0.95,0.960535151058713
"(0.37, 0.62)",neutral,0.37,0.62,0.4015692298339786
"(0.82, 0.22)",neutral,0.82,0.22,0.5755409254249129
"(0.32, 0.4)",joy,0.32,0.4,0.1782033887109225
"(0.44, 0.55)",neutral,0.44,0.55,0.36766387838396075
"(0.67, 0.7)",neutral,0.67,0.7,0.6275753766221726
"(0.99, 0.18)",neutral,0.99,0.18,0.7475342779425603
"(0.45, 0.15)",neutral,0.45,0.15,0.22349687546465105
"(0.1, 0.51)",neutral,0.1,0.51,0.3077128807489627
"(0.67, 0.5)",neutral,0.67,0.5,0.49923488332354854
"(0.77, 0.58)",neutral,0.77,0.58,0.6265226042388111
"(0.69, 0.63)",neutral,0.69,0.63,0.5929125221623062
"(0.7, 0.63)",neutral,0.7,0.63,0.600458286679235
"(0.77, 0.97)",neutral,0.77,0.97,0.9005723589041482
"(0.7, 0.81)",neutral,0.7,0.81,0.7306873477730462
"(0.21, 0.61)",neutral,0.21,0.61,0.3731604955516644
"(0.1, 0.43)",neutral,0.1,0.43,0.24008553295163687
"(0.75, 0.18)",neutral,0.75,0.18,0.5086157824739835
"(0.92, 0.65)",neutral,0.92,0.65,0.7907713859333766
"(0.32, 0.09)",neutral,0.32,0.09,0.16644098531975227
"(0.37, 0.37)",neutral,0.37,0.37,0.18162768395876208
"(0.19, 0.46)",neutral,0.19,0.46,0.22820479129289806
"(0.22, 0.4)",neutral,0.22,0.4,0.1634242843004218
"(0.69, 0.85)",neutral,0.69,0.85,0.7564536879504192
"(0.66, 0.55)",neutral,0.66,0.55,0.5191188879014403
"(0.19, 0.29)",anger,0.19,0.29,0.07519541106981353
"(0.57, 0.29)",neutral,0.57,0.29,0.32930284516227937
"(0.32, 0.8)",neutral,0.32,0.8,0.5665573377680545
"(0.87, 0.39)",neutral,0.87,0.39,0.6433466478396523
"(0.94, 0.86)",neutral,0.94,0.86,0.9325638470726478
"(0.73, 0.3)",neutral,0.73,0.3,0.48913132668135567
"(0.3, 0.25)",joy,0.3,0.25,0.05643685920325001
"(0.39, 0.43)",joy,0.39,0.43,0.24038099170822463
"(0.41, 0.05)",neutral,0.41,0.05,0.2506463257564112
"(0.15, 0.84)",neutral,0.15,0.84,0.6089557267311684
"(0.75, 0.97)",neutral,0.75,0.97,0.8890561193830183
"(0.31, 0.76)",neutral,0.31,0.76,0.5256036957165097
"(0.44, 0.24)",neutral,0.44,0.24,0.19525081642464315
"(0.39, 0.86)",anger,0.39,0.86,0.6382837128563649
"(0.54, 0.42)",neutral,0.54,0.42,0.34659151535674804
"(0.75, 0.6)",neutral,0.75,0.6,0.6212747555421274
"(0.58, 0.99)",neutral,0.58,0.99,0.8229210807183842
"(0.82, 0.44)",neutral,0.82,0.44,0.6095279156165764
"(0.48, 0.46)",neutral,0.48,0.46,0.3231398842776812
"(0.45, 0.04)",neutral,0.45,0.04,0.2855037509455877
"(0.95, 0.86)",neutral,0.95,0.86,0.9400426713569082
"(0.84, 0.89)",neutral,0.84,0.89,0.8825070455867726
"(0.69, 0.26)",anger,0.69,0.26,0.44576540623786154
"(0.97, 0.43)",neutral,0.97,0.43,0.7501112832497225
"(0.48, 0.94)",neutral,0.48,0.94,0.7399299344450907
"(0.22, 0.03)",neutral,0.22,0.03,0.2099262612458088
"(0.79, 0.68)",neutral,0.79,0.68,0.701603916850287
"(0.24, 0.89)",neutral,0.24,0.89,0.6515558143525293
"(0.34, 0.22)",neutral,0.34,0.22,0.09701748195042066
"(0.17, 0.05)",neutral,0.17,0.05,0.2027463886181613
"(0.83, 0.94)",neutral,0.83,0.94,0.9136014648407941
"(0.89, 0.63)",neutral,0.89,0.63,0.7547470841512204
"(0.82, 0.47)",neutral,0.82,0.47,0.6200940151365726
"(0.53, 0.76)",neutral,0.53,0.76,0.5944467488838219
"(0.91, 0.71)",neutral,0.91,0.71,0.8154134565303135
"(0.64, 0.64)",neutral,0.64,0.64,0.5634283917616869
"(0.59, 0.93)",neutral,0.59,0.93,0.7729290942971374
"(0.66, 0.98)",anger,0.66,0.98,0.8498867552204264
"(0.08, 0.62)",neutral,0.08,0.62,0.41559101085983163
"(0.26, 0.41)",neutral,0.26,0.41,0.1722145358251002
"(0.54, 0.93)",neutral,0.54,0.93,0.7519274627824932
"(0.43, 0.67)",neutral,0.43,0.67,0.46961799702808615
"(0.68, 0.31)",neutral,0.68,0.31,0.44108474066482606
"(0.9, 0.21)",neutral,0.9,0.21,0.6558625987562919
"(0.84, 0.29)",neutral,0.84,0.29,0.5974717831530959
"(0.97, 0.57)",neutral,0.97,0.57,0.7974319447384302
"(0.83, 0.19)",neutral,0.83,0.19,0.5872477707506029
"(0.32, 0.23)",neutral,0.32,0.23,0.07571902551525089
"(0.97, 0.71)",anger,0.97,0.71,0.8650598104871615
"(0.84, 0.45)",neutral,0.84,0.45,0.6317157900167192
"(0.9, 0.38)",neutral,0.9,0.38,0.6703572371284088
"(0.87, 0.22)",neutral,0.87,0.22,0.6255172518511706
"(0.83, 0.47)",neutral,0.83,0.47,0.6293818258522333
"(0.81, 0.72)",neutral,0.81,0.72,0.7425502833293727
"(0.33, 0.1)",neutral,0.33,0.1,0.16259848071207283
"(0.14, 0.43)",neutral,0.14,0.43,0.21831317768804506
"(0.6, 0.53)",neutral,0.6,0.53,0.4595579513892878
"(0.26, 0.65)",neutral,0.26,0.65,0.41182072299474715
"(0.51, 0.3)",neutral,0.51,0.3,0.27228985003736517
"(0.77, 0.9)",neutral,0.77,0.9,0.8446982828245819
"(0.75, 0.35)",neutral,0.75,0.35,0.5174099835765633
"(0.81, 0.86)",neutral,0.81,0.86,0.8401259979927421
"(0.82, 0.67)",neutral,0.82,0.67,0.7191188860150876
"(0.09, 0.31)",neutral,0.09,0.31,0.17049028493889512
"(0.4, 0.21)",neutral,0.4,0.21,0.15783216783216786
"(0.56, 0.33)",neutral,0.56,0.33,0.3282659678525236
"(0.89, 0.75)",neutral,0.89,0.75,0.8234150786838921
"(0.97, 0.93)",neutral,0.97,0.93,1.002100493362321
"(0.44, 0.46)",neutral,0.44,0.46,0.2952961299973516
"(0.72, 0.78)",neutral,0.72,0.78,0.7205008554561827
"(0.8, 0.85)",neutral,0.8,0.85,0.8260000170506273
"(0.61, 0.38)",neutral,0.61,0.38,0.39171018282459247
"(0.65, 0.66)",neutral,0.65,0.66,0.5847375361729351
"(0.41, 0.58)",neutral,0.41,0.58,0.37941316509309236
"(0.05, 0.57)",neutral,0.05,0.57,0.38450924155209215
"(0.44, 0.9)",neutral,0.44,0.9,0.6897489764727882
"(0.89, 0.23)",neutral,0.89,0.23,0.6453002338477805
"(0.62, 0.37)",neutral,0.62,0.37,0.39763173062848184
"(0.75, 0.54)",neutral,0.75,0.54,0.588385678351636
"(0.19, 0.82)",neutral,0.19,0.82,0.5841105366938071
"(0.36, 0.45)",neutral,0.36,0.45,0.24089390677533276
"(0.1, 0.33)",neutral,0.1,0.33,0.17126987716752534
"(0.63, 0.78)",neutral,0.63,0.78,0.6645881632778566
"(0.18, 0.42)",neutral,0.18,0.42,0.1927419381999235
"(0.82, 0.7)",neutral,0.82,0.7,0.7375122235704897
"(0.81, 0.4)",neutral,0.81,0.4,0.5878743980544793
"(0.71, 0.84)",neutral,0.71,0.84,0.7604611778340898
"(0.74, 0.55)",neutral,0.74,0.55,0.5850842508692137
"(0.42, 0.66)",neutral,0.42,0.66,0.456514401522019
"(0.35, 0.59)",neutral,0.35,0.59,0.36695469536082626
"(0.26, 0.4)",joy,0.26,0.4,0.16225620825930057
"(0.77, 0.86)",neutral,0.77,0.86,0.8137518737820026
"(0.57, 0.39)",neutral,0.57,0.39,0.35881479364661717
"(0.52, 0.71)",joy,0.52,0.71,0.5459928534329037
"(0.92, 0.73)",neutral,0.92,0.73,0.8352038904705527
"(0.69, 0.49)",joy,0.69,0.49,0.5113848743423078
"(0.38, 0.47)",neutral,0.38,0.47,0.2681439967495289
